AuthorID,Author,Date,Content,Attachments,Reactions
"1352688054468608111","Dyno","2025-07-30T13:37:11.8980000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-07-30T13:47:40.7780000+00:00","⭐ **9** | #⊱・☕・chillchat","","⭐ (2)"
"1352688054468608111","Dyno","2025-07-30T15:26:40.2010000+00:00","⭐ **5** | #The Backroom [voice]","","⭐ (1)"
"1352688054468608111","Dyno","2025-07-30T15:26:40.6590000+00:00","⭐ **8** | #The Backroom [voice]","","⭐ (1)"
"1352688054468608111","Dyno","2025-07-30T15:43:32.3580000+00:00","⭐ **12** | #The Backroom [voice]","","⭐ (1)"
"1352688054468608111","Dyno","2025-07-30T15:49:00.6960000+00:00","⭐ **5** | #The Backroom [voice]","","⭐ (1)"
"1352688054468608111","Dyno","2025-07-31T06:20:16.7930000+00:00","⭐ **8** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-07-31T06:23:35.9950000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-07-31T06:24:08.9590000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-07-31T08:59:41.0990000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-07-31T09:00:20.8000000+00:00","⭐ **8** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-01T08:13:38.1860000+00:00","⭐ **12** | #⊱・☕・chillchat","","⭐ (2)"
"1352688054468608111","Dyno","2025-08-01T08:55:59.3170000+00:00","⭐ **5** | #deleted-channel","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-01T09:28:28.0690000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-01T09:35:12.8160000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-01T14:33:45.2650000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-01T16:53:39.4750000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-02T14:19:29.1050000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-02T14:20:37.8660000+00:00","⭐ **8** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-02T14:21:44.2000000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-02T14:23:10.8610000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-02T14:23:14.1320000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-02T14:26:24.7810000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-02T14:52:40.9490000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-02T14:52:50.0690000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-02T15:04:58.8710000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-02T15:07:17.7200000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-02T15:13:50.6740000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-02T15:46:49.8830000+00:00","⭐ **8** | #⊱・☕・chillchat","","⭐ (2)"
"1352688054468608111","Dyno","2025-08-02T15:47:15.7310000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-02T15:48:44.9120000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-04T06:57:34.6830000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-04T10:01:56.2810000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-04T11:30:41.4550000+00:00","⭐ **9** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-04T13:42:29.3180000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-04T14:35:22.2460000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-04T14:35:41.7050000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-04T14:36:27.9110000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-04T14:39:03.0180000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-04T16:07:18.1690000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-04T18:20:32.7240000+00:00","⭐ **9** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-05T05:51:02.7670000+00:00","⭐ **14** | #⊱・📢・server-announcement","","⭐ (2)"
"1352688054468608111","Dyno","2025-08-05T06:15:32.6610000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-05T06:17:08.5190000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-05T06:25:24.0390000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-05T07:09:04.3260000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-05T07:14:37.1060000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-05T07:14:39.5050000+00:00","⭐ **8** | #⊱・☕・chillchat","","⭐ (2)"
"1352688054468608111","Dyno","2025-08-05T09:38:27.2790000+00:00","⭐ **8** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-05T10:51:21.4520000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-05T11:05:53.0590000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-05T11:07:53.4880000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-05T11:12:46.4830000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-05T11:36:45.6460000+00:00","⭐ **8** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-05T11:44:14.2970000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-05T11:45:30.6720000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-05T11:46:27.5920000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-05T11:50:49.4020000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-05T11:54:46.4270000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-05T11:55:02.8310000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-05T12:03:16.6790000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-05T12:43:56.8890000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-05T16:52:54.8660000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-06T04:34:15.1470000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-06T05:41:45.0630000+00:00","⭐ **5** | #deleted-channel","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-06T09:48:00.9010000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-06T11:56:31.1650000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-06T12:00:47.3940000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-06T12:20:58.9600000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-06T12:32:39.4270000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-06T12:32:59.5950000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-06T12:36:31.0050000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-06T12:56:45.8640000+00:00","⭐ **8** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-06T12:58:52.7880000+00:00","⭐ **8** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-06T14:27:02.4640000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-07T02:26:36.5370000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-07T16:49:29.9150000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-07T16:54:43.7530000+00:00","⭐ **8** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-07T16:57:23.9270000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-07T16:57:42.3700000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-07T17:01:22.7010000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-07T17:18:32.3850000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-07T17:53:10.4220000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-08T08:53:26.4830000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-08T09:00:20.8700000+00:00","⭐ **8** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-08T10:03:21.2340000+00:00","⭐ **11** | #deleted-channel","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-08T10:46:10.3810000+00:00","⭐ **8** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-09T04:05:47.8440000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-09T10:36:39.4200000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-09T14:50:41.3430000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-09T14:57:12.9460000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-10T08:28:59.2970000+00:00","⭐ **9** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-10T14:03:17.4030000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-10T14:03:31.0050000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-10T15:10:58.8070000+00:00","⭐ **4** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-10T15:11:53.5000000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-10T15:30:58.7280000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-10T15:45:28.2040000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-10T16:01:35.0470000+00:00","⭐ **9** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-10T16:07:00.8500000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-11T09:17:33.8310000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (2)"
"1352688054468608111","Dyno","2025-08-11T13:24:31.0600000+00:00","⭐ **9** | #⊱・☕・chillchat","","⭐ (2)"
"1352688054468608111","Dyno","2025-08-13T09:10:47.3020000+00:00","⭐ **8** | #deleted-channel","https://cdn.discordapp.com/attachments/1352687625475067998/1405116366385844294/lv_0_20250813140737.mp4?ex=69962ad7&is=6994d957&hm=fe0b2981830d58834db039f9717fe8d75678ccc81a555c027d49713a75154502&","⭐ (1)"
"1352688054468608111","Dyno","2025-08-13T15:56:41.7400000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-14T08:00:46.6260000+00:00","⭐ **6** | #deleted-channel","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-15T09:13:04.3660000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-15T10:01:36.7100000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-15T10:01:44.0870000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-15T10:10:44.5870000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-15T10:29:12.7340000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-15T10:46:47.2060000+00:00","⭐ **6** | #⊱・☕・chillchat","https://cdn.discordapp.com/attachments/1352687625475067998/1405865300485734452/IMG_0391.mov?ex=69964157&is=6994efd7&hm=2b895e6d4667fa501c10dbd8af970d61556eb340bc4360d6ce9175f38f873622&","⭐ (1)"
"1352688054468608111","Dyno","2025-08-15T12:11:49.0550000+00:00","⭐ **9** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-15T12:30:55.5590000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-15T12:38:05.5800000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-15T12:40:44.8250000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-15T12:52:31.6430000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-15T12:54:23.6060000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-15T13:01:09.7290000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-15T13:03:56.8550000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-15T13:05:56.4710000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-15T13:29:35.8270000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-15T13:34:06.2260000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-15T13:34:34.9680000+00:00","⭐ **8** | #⊱・☕・chillchat","","⭐ (2)"
"1352688054468608111","Dyno","2025-08-15T13:34:52.7980000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (2)"
"1352688054468608111","Dyno","2025-08-15T13:41:49.4170000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-15T13:56:13.7560000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-15T16:41:17.2350000+00:00","⭐ **20** | #deleted-channel","https://cdn.discordapp.com/attachments/1352687625475067998/1405954513529082098/5b5b7b71d8ab4504aa2357752df1b260.mov?ex=6996946d&is=699542ed&hm=40bfd44748f6094d5d66762f541ab28b2bac1fa7bf50a078be0f42020b6ea734&","⭐ (1)"
"1352688054468608111","Dyno","2025-08-18T11:17:49.6500000+00:00","⭐ **8** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-18T11:27:16.3220000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-18T11:31:51.1280000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-18T11:47:36.1410000+00:00","⭐ **12** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-18T13:25:42.8160000+00:00","⭐ **8** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-18T13:54:02.6300000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T04:22:00.3660000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T04:39:37.9420000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T04:39:45.9710000+00:00","⭐ **6** | #⊱・☕・chillchat","https://cdn.discordapp.com/attachments/1352687625475067998/1407584875892178954/20250820_084005.mp4?ex=69969412&is=69954292&hm=bc28894ea461662df3457c4e29ace2783568f5cdb0865fac46e24c77086c7fe8&","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T04:40:20.1590000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T04:51:24.9190000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (2)"
"1352688054468608111","Dyno","2025-08-20T04:51:41.1520000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T05:04:43.0630000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T05:06:14.5460000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T05:07:25.5390000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T05:19:30.7030000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T05:25:39.1260000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T05:25:57.3530000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T05:29:57.4120000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T05:56:03.7030000+00:00","⭐ **8** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T05:57:21.1720000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T06:16:54.8100000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T08:38:11.6020000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T09:13:53.2480000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T13:03:37.3810000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T13:03:56.9170000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T13:17:33.0180000+00:00","⭐ **12** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T13:19:55.8040000+00:00","⭐ **9** | #⊱・☕・chillchat","","⭐ (2)"
"1352688054468608111","Dyno","2025-08-20T13:22:03.7130000+00:00","⭐ **4** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T13:22:26.8220000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T13:43:44.7790000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T13:52:10.3640000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T13:59:28.6320000+00:00","⭐ **11** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T14:02:55.8370000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T14:04:35.7530000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T14:04:54.8700000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T14:05:27.5550000+00:00","⭐ **8** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T14:05:37.7100000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T14:07:21.5120000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T14:07:27.2800000+00:00","⭐ **10** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T14:08:22.3290000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T14:09:17.2270000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-20T14:11:46.6930000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-22T01:54:50.9880000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-22T07:56:31.8840000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-22T15:27:57.9460000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-24T05:27:28.7640000+00:00","⭐ **9** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-25T12:22:53.2820000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-25T15:54:24.4010000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-26T08:04:42.6010000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-26T08:23:36.1810000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-26T08:48:05.9010000+00:00","⭐ **10** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-26T10:51:30.5360000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-26T13:07:31.0160000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-26T13:15:52.7110000+00:00","⭐ **7** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-26T15:39:46.4130000+00:00","⭐ **13** | #⊱・📺・media","https://cdn.discordapp.com/attachments/1352687625475067998/1409925299658948658/1fe33389-92da-42f9-8433-992dfa18e604.mov?ex=69968602&is=69953482&hm=b6df7424f41b3849fd04556989eb59626342e8ae769b614daf85c9690b580b7d&","⭐ (1)"
"1352688054468608111","Dyno","2025-08-26T15:47:14.7210000+00:00","⭐ **7** | #⊱・📺・media","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-26T16:39:37.2000000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-28T07:39:01.3370000+00:00","⭐ **8** | #⊱・🗺️・international-discussion","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-28T08:40:13.5440000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-28T08:51:48.0600000+00:00","⭐ **6** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-28T08:55:06.9320000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-28T09:00:54.8200000+00:00","⭐ **5** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-28T09:40:16.1170000+00:00","⭐ **8** | #⊱・☕・chillchat","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-28T15:25:01.7900000+00:00","⭐ **7** | #⊱・🗺️・international-discussion","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-28T15:51:27.6900000+00:00","⭐ **7** | #⊱・🗺️・international-discussion","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-28T15:51:51.4600000+00:00","⭐ **8** | #⊱・🗺️・international-discussion","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-28T15:54:21.7980000+00:00","⭐ **6** | #⊱・🗺️・international-discussion","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-28T16:01:23.2620000+00:00","⭐ **8** | #⊱・🗺️・international-discussion","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-28T16:24:55.3280000+00:00","⭐ **6** | #⊱・🗺️・international-discussion","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-28T16:33:29.4990000+00:00","⭐ **6** | #⊱・🗺️・international-discussion","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-28T17:53:21.6640000+00:00","⭐ **9** | #⊱・🗺️・international-discussion","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-28T17:58:32.5570000+00:00","⭐ **7** | #⊱・🗺️・international-discussion","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-28T17:59:24.7360000+00:00","⭐ **7** | #⊱・🗺️・international-discussion","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-28T18:04:24.8990000+00:00","⭐ **6** | #⊱・🗺️・international-discussion","","⭐ (1)"
"1352688054468608111","Dyno","2025-08-29T03:02:49.6960000+00:00","⭐ **7** | #⊱・🗺️・international-discussion","","⭐ (1)"
